ServiceStationID,ServiceStationName,Address,Suburb,Postcode,Longitude,Latitude
1968,BP Chinderah T/C,"68-89 Ozone Street, Chinderah NSW 2487",Chinderah,2487.0,153.5571807,-28.2443719
1969,Independent Maclean,"51-55 River Street, Maclean NSW 2463",Maclean,2463.0,153.2028379,-29.4476368
1971,7-Eleven Singleton,"1 MAITLAND RD, SINGLETON NSW 2330",SINGLETON,2330.0,151.1829724,-32.5738178
1972,Central Tilba General Store,"2 BATE ST, CENTRAL TILBA NSW 2546",CENTRAL TILBA,2546.0,150.07508,-36.313207
1973,BP Bargo,"116-118 Railside Ave, BARGO NSW 2574",BARGO,2574.0,150.5787351,-34.2872073
1974,BP Ballina Travel Centre,"41 Bruxner Highway, WEST BALLINA NSW 2478",WEST BALLINA,2478.0,153.5151829,-28.8605875
1976,Reflections Holiday Parks,"2453 Grabine Road, Bigga NSW 2583",Bigga,2583.0,149.0260222,-33.9506401
1978,Reflections Holiday Parks,"Copeton Waters State Park, 3533 Copeton Dam Road, COPETON NSW 2360",COPETON,2360.0,150.9406515,-29.9222577
1979,SHELL TAMWORTH TRUCKSTOP (unmanned),"9-13 Gunnedah Road, Tamworth NSW 2340",Tamworth,2340.0,150.8913793,-31.0977627
1980,Silvalite Fuel Stop,"210 Ashmont Avenue, Ashmont NSW 2650",Ashmont,2650.0,147.3242332,-35.1224106
1981,Toowoon Bay Service Station,"142 Bay Rd, TOOWOON BAY NSW 2261",TOOWOON BAY,2261.0,151.4969938,-33.3601633
1982,TASCO Balranald Market St,"99 Market Street, Balranald NSW 2715",Balranald,2715.0,143.5567777,-34.634779
1983,TASCO Broken Hill Kanandah Rd,"5 Kanandah Road, Broken Hill NSW 2880",Broken Hill,2880.0,141.4331491,-31.9820481
1984,Independent Comboyne,"55 Main Street, Comboyne NSW 2429",Comboyne,2429.0,152.4679675,-31.605539
1985,Budget Earlwood,"200 Homer St, Earlwood NSW 2206",Earlwood,2206.0,151.1249592,-33.9269303
1986,Shell Forbes,"34 Sherriff Street, Forbes NSW 2871",Forbes,2871.0,148.0120142,-33.3827191
1987,Tabulam Rural Agents,"8611 Bruxner Hwy, TABULAM NSW 2469",TABULAM,2469.0,152.6495716,-28.9001659
1988,Metro Fuel Greta,"28-30 High St, Greta NSW 2334",Greta,2334.0,151.3903702,-32.6788658
1989,Caltex Horsley Park,"1766 Horsley Drive, Horsley Park NSW 2175",Horsley Park,2175.0,150.8534839,-33.8421459
1991,Metro Petroleum Kearsley,"18 Allandale St, Kearsley NSW 2325",Kearsley,2325.0,151.3972479,-32.8570278
1992,Independent Bilambil,"381 Bilambil Road, Bilambil NSW 2486",Bilambil,2486.0,153.488339,-28.2387276
1993,Metro Figtree,"99 Bellevue Road, FIGTREE NSW 2525",FIGTREE,2525.0,150.8524899,-34.426327
1994,Independent Appin,"71 Appin Road, Appin NSW 2560",Appin,2560.0,150.7867047,-34.2026949
1995,Coles Express Bulli,"279-287 Princes Highway, Bulli NSW 2516",Bulli,2516.0,150.9127756,-34.3247095
1997,Shell Wilton,"1109 Argyle St, WILTON NSW 2571",WILTON,2571.0,150.6988344,-34.2407976
1998,Shell South Lismore,"21 Elliott Road, South Lismore NSW 2480",South Lismore,2480.0,153.2642609,-28.8122175
1999,Liberty South Lismore,"19-21 Kyogle Street, South Lismore NSW 2480",South Lismore,2480.0,153.264474,-28.8104023
2000,Prime Earlwood,"108 Homer St, Earlwood NSW 2206",Earlwood,2206.0,151.1249592,-33.9269303
